Profile 1             
x  y
3.7608001e-007  2.5895833e-006            
3.7999751e-007  2.589339e-006            
3.8391502e-007  2.588942e-006            
3.8783252e-007  2.5889634e-006            
3.9175002e-007  2.5889938e-006            
3.9566752e-007  2.5890172e-006            
3.9958502e-007  2.5888889e-006            
4.0350252e-007  2.5888363e-006            
4.0742002e-007  2.5889313e-006            
4.1133752e-007  2.5888616e-006            
4.1525502e-007  2.5888673e-006            
4.1917252e-007  2.5889641e-006            
4.2309002e-007  2.5890776e-006            
4.2700752e-007  2.5894347e-006            
4.3092502e-007  2.5897115e-006            
4.3484252e-007  2.5898802e-006            
4.3876002e-007  2.5901283e-006            
4.4267752e-007  2.5906055e-006            
4.4659502e-007  2.5909457e-006            
4.5051252e-007  2.5914214e-006            
4.5443002e-007  2.5918493e-006            
4.5834752e-007  2.5924279e-006            
4.6226502e-007  2.5927637e-006            
4.6618252e-007  2.5931726e-006            
4.7010002e-007  2.5937961e-006            
4.7401752e-007  2.5942156e-006            
4.7793502e-007  2.5947815e-006            
4.8185252e-007  2.5952384e-006            
4.8577002e-007  2.5957517e-006            
4.8968752e-007  2.5961956e-006            
4.9360502e-007  2.5970091e-006            
4.9752252e-007  2.597637e-006            
5.0144002e-007  2.5981658e-006            
5.0535752e-007  2.5987461e-006            
5.0927502e-007  2.5999215e-006            
5.1319252e-007  2.6012121e-006            
5.1711002e-007  2.6033188e-006            
5.2102752e-007  2.6050184e-006            
5.2494502e-007  2.6069172e-006            
5.2886252e-007  2.6087138e-006            
5.3278002e-007  2.6100895e-006            
5.3669752e-007  2.611413e-006            
5.4061502e-007  2.6127184e-006            
5.4453252e-007  2.6137915e-006            
5.4845002e-007  2.6147756e-006            
5.5236752e-007  2.6156529e-006            
5.5628502e-007  2.6164209e-006            
5.6020252e-007  2.6170664e-006            
5.6412002e-007  2.6174833e-006            
5.6803752e-007  2.6179585e-006            
5.7195502e-007  2.6188094e-006            
5.7587252e-007  2.6196083e-006            
5.7979002e-007  2.6204005e-006            
5.8370752e-007  2.620911e-006            
5.8762502e-007  2.6215988e-006            
5.9154252e-007  2.6223527e-006            
5.9546002e-007  2.6227353e-006            
5.9937752e-007  2.6230599e-006            
6.0329502e-007  2.6232519e-006            
6.0721252e-007  2.6233223e-006            
6.1113002e-007  2.6234392e-006            
6.1504752e-007  2.6237104e-006            
6.1896502e-007  2.6240575e-006            
6.2288252e-007  2.6241873e-006            
6.2680002e-007  2.6244804e-006            
6.3071752e-007  2.6248123e-006            
6.3463502e-007  2.6252399e-006            
6.3855253e-007  2.6255062e-006            
6.4247003e-007  2.6259383e-006            
6.4638753e-007  2.6260563e-006            
6.5030503e-007  2.6262286e-006            
6.5422253e-007  2.6264788e-006            
6.5814003e-007  2.6266216e-006            
6.6205753e-007  2.6267889e-006            
6.6597503e-007  2.6268419e-006            
6.6989253e-007  2.6269697e-006            
6.7381003e-007  2.6270246e-006            
6.7772753e-007  2.6269403e-006            
6.8164503e-007  2.6269574e-006            
6.8556253e-007  2.627089e-006            
6.8948003e-007  2.6269767e-006            
6.9339753e-007  2.626861e-006            
6.9731503e-007  2.6266869e-006            
7.0123253e-007  2.6265207e-006            
7.0515003e-007  2.6263896e-006            
7.0906753e-007  2.6263872e-006            
7.1298503e-007  2.6262825e-006            
7.1690253e-007  2.6262419e-006            
7.2082003e-007  2.6260402e-006            
7.2473753e-007  2.6257861e-006            
7.2865503e-007  2.6255484e-006            
7.3257253e-007  2.6254942e-006            
7.3649003e-007  2.6252177e-006            
7.4040753e-007  2.6248968e-006            
7.4432503e-007  2.6246582e-006            
7.4824253e-007  2.6245341e-006            
7.5216003e-007  2.6241889e-006            
7.5607753e-007  2.6240252e-006            
7.5999503e-007  2.6237037e-006            
7.6391253e-007  2.6232708e-006            
7.6783003e-007  2.6229508e-006            
7.7174753e-007  2.6225564e-006            
7.7566503e-007  2.6221532e-006            
7.7958253e-007  2.6216345e-006            
7.8350003e-007  2.6209983e-006            
7.8741753e-007  2.6199928e-006            
7.9133503e-007  2.6192946e-006            
7.9525253e-007  2.6183774e-006            
7.9917003e-007  2.617224e-006            
8.0308753e-007  2.6162946e-006            
8.0700503e-007  2.6149718e-006            
8.1092253e-007  2.6138803e-006            
8.1484003e-007  2.6126427e-006            
8.1875753e-007  2.611564e-006            
8.2267503e-007  2.6099002e-006            
8.2659253e-007  2.608228e-006            
8.3051003e-007  2.6061185e-006            
8.3442753e-007  2.6042031e-006            
8.3834503e-007  2.6029071e-006            
8.4226253e-007  2.601658e-006            
8.4618003e-007  2.6006895e-006            
8.5009753e-007  2.5995832e-006            
8.5401503e-007  2.5987866e-006            
8.5793253e-007  2.5979297e-006            
8.6185003e-007  2.5974426e-006            
8.6576753e-007  2.596947e-006            
8.6968503e-007  2.5963874e-006            
8.7360253e-007  2.5958017e-006            
8.7752003e-007  2.5954622e-006            
8.8143753e-007  2.594881e-006            
8.8535503e-007  2.5944293e-006            
8.8927253e-007  2.5939502e-006            
8.9319004e-007  2.5935785e-006            
8.9710754e-007  2.5929979e-006            
9.0102504e-007  2.5925528e-006            
9.0494254e-007  2.5919585e-006            
9.0886004e-007  2.5916555e-006            
9.1277754e-007  2.591157e-006            
9.1669504e-007  2.5908848e-006            
9.2061254e-007  2.5904185e-006            
9.2453004e-007  2.5900067e-006            
9.2844754e-007  2.5898338e-006            
9.3236504e-007  2.5895661e-006            
9.3628254e-007  2.5891939e-006            
9.4020004e-007  2.588828e-006            
9.4411754e-007  2.5888118e-006            
9.4803504e-007  2.5885895e-006            
9.5195254e-007  2.5884043e-006            
9.5587004e-007  2.5883635e-006            
9.5978754e-007  2.5883045e-006            
9.6370504e-007  2.5881837e-006            
9.6762254e-007  2.5880079e-006            
9.7154004e-007  2.5880829e-006            
9.7545754e-007  2.588033e-006            
9.7937504e-007  2.5880061e-006            
9.8329254e-007  2.588187e-006            
9.8721004e-007  2.5883437e-006            
9.9112754e-007  2.5884543e-006            
9.9504504e-007  2.5885724e-006            
9.9896254e-007  2.5888498e-006            
1.00288e-006  2.5888244e-006            
1.0067975e-006  2.588948e-006            
1.010715e-006  2.5890706e-006            
1.0146325e-006  2.5891404e-006            
1.01855e-006  2.5893404e-006            
1.0224675e-006  2.5897483e-006            
1.026385e-006  2.5899539e-006            
1.0303025e-006  2.5900333e-006            
1.03422e-006  2.5901972e-006            
1.0381375e-006  2.5904359e-006            
1.042055e-006  2.59049e-006            
1.0459725e-006  2.590638e-006            
1.04989e-006  2.5909462e-006            
1.0538075e-006  2.5911278e-006            
1.057725e-006  2.5913335e-006            
1.0616425e-006  2.5916127e-006            
1.06556e-006  2.5917837e-006            
1.0694775e-006  2.5918431e-006            
1.073395e-006  2.5919382e-006            
1.0773125e-006  2.5920321e-006            
1.08123e-006  2.5919832e-006            
1.0851475e-006  2.5921567e-006            
1.089065e-006  2.5922829e-006            
1.0929825e-006  2.5923873e-006            
1.0969e-006  2.5924683e-006            
1.1008175e-006  2.5926192e-006            
1.104735e-006  2.5925949e-006            
1.1086525e-006  2.5928132e-006            
1.11257e-006  2.5930432e-006            
1.1164875e-006  2.5932198e-006            
1.120405e-006  2.5932641e-006            
1.1243225e-006  2.5932644e-006            
1.12824e-006  2.5934081e-006            
1.1321575e-006  2.5935664e-006            
1.136075e-006  2.5936084e-006            
1.1399925e-006  2.5936903e-006            
1.14391e-006  2.593818e-006            
1.1478275e-006  2.5937943e-006            
1.151745e-006  2.593805e-006            
1.1556625e-006  2.5938813e-006            
1.15958e-006  2.5937517e-006            
1.1634975e-006  2.5936696e-006            
1.167415e-006  2.5935359e-006            
1.1713325e-006  2.5934359e-006            
1.17525e-006  2.5932227e-006            
1.1791675e-006  2.5932489e-006            
1.183085e-006  2.5933603e-006            
1.1870025e-006  2.5933147e-006            
1.19092e-006  2.593329e-006            
1.1948375e-006  2.5935383e-006            
1.198755e-006  2.5937136e-006            
1.2026725e-006  2.59381e-006            
1.20659e-006  2.5938487e-006            
1.2105075e-006  2.5939053e-006            
1.214425e-006  2.5937481e-006            
1.2183425e-006  2.5934584e-006            
1.22226e-006  2.5932437e-006            
1.2261775e-006  2.5931834e-006            
1.230095e-006  2.5930745e-006            
1.2340125e-006  2.593009e-006            
1.23793e-006  2.5930617e-006            
1.2418475e-006  2.5930436e-006            
1.245765e-006  2.5929234e-006            
1.2496825e-006  2.5926807e-006            
1.2536e-006  2.5926731e-006            
1.2575175e-006  2.592585e-006            
1.261435e-006  2.5926532e-006            
1.2653525e-006  2.5927146e-006            
1.26927e-006  2.5928173e-006            
1.2731876e-006  2.5925937e-006            
1.2771051e-006  2.5926007e-006            
1.2810226e-006  2.5925167e-006            
1.2849401e-006  2.5925848e-006            
1.2888576e-006  2.5925856e-006            
1.2927751e-006  2.5927671e-006            
1.2966926e-006  2.5928809e-006            
1.3006101e-006  2.5926823e-006            
1.3045276e-006  2.5926291e-006            
1.3084451e-006  2.5924316e-006            
1.3123626e-006  2.5924429e-006            
1.3162801e-006  2.592547e-006            
1.3201976e-006  2.5927335e-006            
1.3241151e-006  2.592686e-006            
1.3280326e-006  2.5926214e-006            
1.3319501e-006  2.5925929e-006            
1.3358676e-006  2.5924864e-006            
1.3397851e-006  2.5922093e-006            
1.3437026e-006  2.5921976e-006            
1.3476201e-006  2.5923556e-006            
1.3515376e-006  2.5922844e-006            
1.3554551e-006  2.5921664e-006            
1.3593726e-006  2.5921985e-006            
1.3632901e-006  2.5919392e-006            
1.3672076e-006  2.5917634e-006            
1.3711251e-006  2.5917043e-006            
1.3750426e-006  2.5917324e-006            
1.3789601e-006  2.5917684e-006            
1.3828776e-006  2.5918831e-006            
1.3867951e-006  2.5918674e-006            
1.3907126e-006  2.5917834e-006            
1.3946301e-006  2.5917482e-006            
1.3985476e-006  2.5918026e-006            
1.4024651e-006  2.5916933e-006            
1.4063826e-006  2.5919014e-006            
1.4103001e-006  2.5919856e-006            
1.4142176e-006  2.5920545e-006            
1.4181351e-006  2.5920233e-006            
1.4220526e-006  2.5921114e-006            
1.4259701e-006  2.5922191e-006            
1.4298876e-006  2.592189e-006            
1.4338051e-006  2.592213e-006            
1.4377226e-006  2.5921609e-006            
1.4416401e-006  2.5922056e-006            
1.4455576e-006  2.5922224e-006            
1.4494751e-006  2.5923674e-006            
1.4533926e-006  2.5923559e-006            
1.4573101e-006  2.5923821e-006            
1.4612276e-006  2.5923252e-006            
1.4651451e-006  2.5923147e-006            
1.4690626e-006  2.5922552e-006            
1.4729801e-006  2.5922033e-006            
1.4768976e-006  2.592271e-006            
1.4808151e-006  2.5922852e-006            
1.4847326e-006  2.5923341e-006            
1.4886501e-006  2.5921769e-006            
1.4925676e-006  2.5922269e-006            
1.4964851e-006  2.5922111e-006            
